연도,광역,시군구,시설명,사업자등록번호,시설군
2020,인천,계양구,인천제2시립노인치매요양병원,122-82-69659,의료기관
2020,인천,계양구,인천지일이삼공학원,301-85-46380,학원
2020,인천,계양구,인천하이병원,122-36-20377,의료기관
2020,인천,계양구,인천하이요양원,808-80-00634,노인요양시설
2020,인천,계양구,임학역,139-82-02409,지하역사
2020,인천,계양구,작전역,139-82-02409,지하역사
2020,인천,계양구,㈜이마트 계양점,206-86-50913,대규모점포
2020,인천,계양구,참노인요양원,122-82-71077,노인요양시설
2020,인천,계양구,참빛어린이집,413-80-00794,어린이집
2020,인천,계양구,참새와나무어린이집,122-80-28412,어린이집
2020,인천,계양구,천지연보석불가마사우나,122-12-85258,목욕장
2020,인천,계양구,청구요양병원,730-93-00272,의료기관
2020,인천,계양구,청구요양병원,730-93-00272,노인요양시설
2020,인천,계양구,큰사랑어린이집,122-80-27179,어린이집
2020,인천,계양구,키즈빌어린이집,122-80-17633,어린이집
2020,인천,계양구,킹덤PC방,799-24-00668,PC영업시설
2020,인천,계양구,태양창의아트어린이집,123-45-67899,어린이집
2020,인천,계양구,하나미엘요양원,122-80-30577,노인요양시설
2020,인천,계양구,하늘키즈어린이집(구. 예지인어린이집),210-80-18977,어린이집
2020,인천,계양구,하이베라스,122-11-43402,실내주차장
2020,인천,계양구,한림병원 장례식장,112-85-19212,장례식장
2020,인천,계양구,한림산후조리원,122-92-31171,산후조리원
2020,인천,계양구,한마음병원,122-35-19738,의료기관
2020,인천,계양구,한샘프라자,122-80-05592,실내주차장
2020,인천,계양구,한아름요양병원,122-91-81733,의료기관
2020,인천,계양구,해선어린이집,122-80-22266,어린이집
2020,인천,계양구,현대노인전문요양원,409-82-82814,노인요양시설
2020,인천,계양구,현대아트키즈어린이집,122-80-14960,어린이집
2020,인천,계양구,홈플러스㈜ 작전점,220-81-60348,실내주차장
2020,인천,계양구,홈플러스㈜ 작전점,220-81-60348,대규모점포
2020,인천,계양구,홈플러스테스코㈜ 계산점,220-81-60348,실내주차장
2020,인천,계양구,홈플러스테스코㈜ 계산점,220-81-60348,대규모점포
2020,인천,계양구,홍시요양원,716-80-01218,노인요양시설
2020,인천,계양구,효누리요양원,645-80-00940,노인요양시설
2020,인천,계양구,효성다섬프라자,136-81-32187,실내주차장
2020,인천,계양구,효성요양병원,207-92-14599,의료기관
2020,인천,계양구,효성중앙교회,122-82-64727,실내주차장
2020,인천,계양구,훼밀리불한증막,122-28-42212,목욕장
2020,인천,계양구,훼밀리코아,122-86-27069,실내주차장
2020,인천,남동구,(의)정강의료재단위드미요양병원,131-82-15410,의료기관
2020,인천,남동구,(인천)연세효드림노인전문요양원,131-80-23143,노인요양시설
2020,인천,남동구,(주)라마다인천호텔,131-86-49427,실내주차장
2020,인천,남동구,(주)엔에스브이,100-00-00005,실내주차장
2020,인천,남동구,21세기병원,131-91-38282,의료기관
2020,인천,남동구,24시선수촌숯가마사우나,131-34-46061,목욕장
2020,인천,남동구,5 Star PC,414-20-01152,PC영업시설
2020,인천,남동구,5star pc cafe,604-09-55412,PC영업시설
2020,인천,남동구,5STAR PC까페,439-64-00229,PC영업시설
2020,인천,남동구,7PC,880-47-00449,PC영업시설
2020,인천,남동구,CGV인천,104-81-45690,영화상영관
2020,인천,남동구,CGV인천논현,104-81-45690,영화상영관
2020,인천,남동구,DA프라자,121-81-82235,실내주차장
2020,인천,남동구,EFC PC방,131-00-00009,PC영업시설
2020,인천,남동구,IBK남동사랑어린이집,631-80-00918,어린이집
2020,인천,남동구,MS프라자,131-81-82979,실내주차장
2020,인천,남동구,PLUS PC방,276-01-01113,PC영업시설
2020,인천,남동구,project PC방,131-36-67639,PC영업시설
2020,인천,남동구,가산타워,465-10-01791,실내주차장
2020,인천,남동구,가온요양병원,748-90-00234,의료기관
2020,인천,남동구,간석오거리역(인천),139-82-02409,지하역사
2020,인천,남동구,간석탄산천사우나,607-31-46489,목욕장
2020,인천,남동구,갤럭시요양원,311-82-70756,노인요양시설
2020,인천,남동구,계수요양원,601-95-79247,노인요양시설
2020,인천,남동구,고려요양병원,210-90-86585,의료기관
2020,인천,남동구,고잔어린이집(공립),139-82-02388,어린이집
2020,인천,남동구,골든프라자2,307-82-75000,실내주차장
2020,인천,남동구,공장용품상가,131-80-15172,대규모점포
2020,인천,남동구,구세군남동평강의마을,131-82-11369,노인요양시설
2020,인천,남동구,구월테크노밸리D동,179-11-00355,실내주차장
2020,인천,남동구,구월테크노벨리A동,179-11-00355,실내주차장
2020,인천,남동구,국민연금 인천회관,131-82-03442,실내주차장
2020,인천,남동구,굿모닝타워,130-81-98158,실내주차장
2020,인천,남동구,굿모닝타워,130-86-46034,실내주차장
2020,인천,남동구,그랜드프라자,280-80-00215,실내주차장
2020,인천,남동구,근로복지공단남동어린이집,131-82-16817,어린이집
2020,인천,남동구,기독교대한감리회 비젼교회,131-82-69158,실내주차장
2020,인천,남동구,기업은행 남동금융센터,122-85-19693,실내주차장
2020,인천,남동구,길의료재단,139-82-00376,실내주차장
2020,인천,남동구,길의료재단,139-82-00376,의료기관
2020,인천,남동구,길의료재단,139-82-00376,장례식장
2020,인천,남동구,꿈빛어린이집,517-80-00422,어린이집
2020,인천,남동구,나은요양병원,100-00-00006,의료기관
2020,인천,남동구,남동공구상가관리㈜,131-82-14764,실내주차장
2020,인천,남동구,남동공구상가관리㈜,131-82-14764,대규모점포
2020,인천,남동구,남동구청,139-83-00072,실내주차장
2020,인천,남동구,남동구청어린이집,131-80-04049,어린이집
2020,인천,남동구,남동구청역,139-82-02409,지하역사
2020,인천,남동구,남동노인요양센터,544-80-01291,노인요양시설
2020,인천,남동구,남동보듬이나눔이어린이집,131-82-14333,어린이집
2020,인천,남동구,남동어린이집,131-80-05015,어린이집
2020,인천,남동구,남부어린이집(법인),131-82-14314,어린이집
2020,인천,남동구,남촌농산물도매시장,139-83-00581,실내주차장
2020,인천,남동구,노블pc,647-20-00919,PC영업시설
2020,인천,남동구,논현메디스타워,130-86-46034,실내주차장
2020,인천,남동구,논현시네마타워,131-80-17938,실내주차장
2020,인천,남동구,논현시티,110-82-82834,실내주차장
2020,인천,남동구,놀2PC,701-85-00847,PC영업시설
2020,인천,남동구,놀pc방,610-85-50060,PC영업시설
2020,인천,남동구,놀이터PC,131-73-07563,PC영업시설
2020,인천,남동구,누리자스파,310-21-51304,목욕장
2020,인천,남동구,뉴가산시티,131-00-00006,실내주차장
2020,인천,남동구,뉴코아아울렛 논현점,131-85-40507,실내주차장
2020,인천,남동구,뉴코아아울렛 논현점,131-85-40507,대규모점포
2020,인천,남동구,뉴코아아울렛 인천점,114-81-01855,실내주차장
2020,인천,남동구,뉴코아아울렛 인천점,114-81-01855,대규모점포
2020,인천,남동구,다온어린이집,131-80-03884,어린이집
2020,인천,남동구,다우리요양원,707-80-01382,노인요양시설
2020,인천,남동구,단비어린이집,131-80-21198,어린이집
2020,인천,남동구,대영로데오,131-81-38565,실내주차장
2020,인천,남동구,대우푸르지오시티2차,131-80-23411,실내주차장
2020,인천,남동구,대찬병원,117-94-12540,의료기관
2020,인천,남동구,대홍프라자,131-81-94913,실내주차장
2020,인천,남동구,더원PC방,798-26-00903,PC영업시설
2020,인천,남동구,더행복요양병원,649-90-00335,의료기관
2020,인천,남동구,동보올리브아울렛,220-81-05011,실내주차장
2020,인천,남동구,동보올리브아울렛,220-81-05011,대규모점포
2020,인천,남동구,동신어린이집,131-80-20336,어린이집
2020,인천,남동구,두루미어린이집,131-82-62005,어린이집
2020,인천,남동구,라이또PC,604-27-65011,PC영업시설
2020,인천,남동구,라이온요양병원,840-94-00275,의료기관
2020,인천,남동구,라임요양병원,129-94-21042,의료기관
2020,인천,남동구,라피에스타,100-00-00002,실내주차장
2020,인천,남동구,라피에스타PC,868-04-00248,PC영업시설
2020,인천,남동구,롯데힐24시불한증막사우나,131-27-47475,목욕장
2020,인천,남동구,리더스어린이집,255-80-00373,어린이집
2020,인천,남동구,리더스타워 A동,134-86-39587,실내주차장
2020,인천,남동구,리더스프라자,134-86-39587,실내주차장
2020,인천,남동구,리앤아이산후조리원,131-92-16534,산후조리원
2020,인천,남동구,리얼PC방,585-69-00226,PC영업시설
2020,인천,남동구,마이비산후조리원,131-91-88744,산후조리원
2020,인천,남동구,만수스파월드,602-05-19066,목욕장
2020,인천,남동구,만수역,139-82-02409,지하역사
2020,인천,남동구,만수요양원,131-82-66883,노인요양시설
2020,인천,남동구,만월어린이집(공립),139-89-01603,어린이집
2020,인천,남동구,메가박스인천논현점,329-85-00081,영화상영관
2020,인천,남동구,메인프라자,131-80-08593,실내주차장
2020,인천,남동구,명지어린이집,131-80-09909,어린이집
2020,인천,남동구,명진프라자,131-00-00005,실내주차장
2020,인천,남동구,모두병원,131-91-46986,의료기관
2020,인천,남동구,모래내시장역,139-82-02409,지하역사
2020,인천,남동구,목민어린이집,139-82-00911,어린이집
2020,인천,남동구,무유썬산야,122-81-65132,실내주차장
2020,인천,남동구,미추홀도서관,121-83-00988,도서관
2020,인천,남동구,미추홀도서관,102-81-19575,실내주차장
2020,인천,남동구,미추홀재활전문병원,131-91-54360,의료기관
2020,인천,남동구,미추홀재활전문병원,131-91-54360,실내주차장
2020,인천,남동구,박사요양원,131-92-10262,노인요양시설
2020,인천,남동구,보미리즌텔,131-85-46821,실내주차장
2020,인천,남동구,봄날요양병원,107-90-37610,의료기관
2020,인천,남동구,브래덤병원,139-90-30370,의료기관
2020,인천,남동구,브레인어린이집,131-80-16943,어린이집
2020,인천,남동구,뿌리요양병원,131-92-30986,의료기관
2020,인천,남동구,사랑의마을요양원,638-80-00938,노인요양시설
2020,인천,남동구,사랑의쉼터요양원,335-98-00688,노인요양시설
2020,인천,남동구,삼성생명구월빌딩,131-85-43144,실내주차장
2020,인천,남동구,새소망요양원,131-82-78322,노인요양시설
2020,인천,남동구,새솔어린이집,779-80-00054,어린이집
2020,인천,남동구,새인천요양병원,314-90-09730,의료기관
2020,인천,남동구,새희망병원,131-91-24298,의료기관
2020,인천,남동구,서광불가마목욕탕,131-32-45582,목욕장
2020,인천,남동구,서울바른척도병원,859-95-00354,의료기관
2020,인천,남동구,서창 비젼프라자,122-86-42605,실내주차장
2020,인천,남동구,서창그린어린이집,838-80-00090,어린이집
2020,인천,남동구,서창나무어린이집,131-80-24818,어린이집
2020,인천,남동구,서창먹거리타운,131-81-83473,실내주차장
2020,인천,남동구,서창어린이집,131-80-09350,어린이집
2020,인천,남동구,서창햇살그린어린이집,842-80-01273,어린이집
2020,인천,남동구,서창행복나무어린이집,536-80-01586,어린이집
2020,인천,남동구,석암어린이집,131-80-05301,어린이집
2020,인천,남동구,석천몬테소리어린이집,131-80-07181,어린이집
2020,인천,남동구,석천사거리역,139-82-02409,지하역사
2020,인천,남동구,성강해수사우나,139-11-64235,목욕장
2020,인천,남동구,성녀모니카의집요양원,131-80-24763,노인요양시설
2020,인천,남동구,성민어린이집,131-80-06407,어린이집
2020,인천,남동구,소래포구종합어시장,121-86-05077,실내주차장
2020,인천,남동구,소래포구종합어시장,121-86-05077,대규모점포
2020,인천,남동구,소래해수사우나,293-03-00729,목욕장
2020,인천,남동구,소망요양병원,801-90-00326,의료기관
2020,인천,남동구,숲속의어린이집,131-80-11837,어린이집
2020,인천,남동구,숲중앙어린이집,131-80-18053,어린이집
2020,인천,남동구,스마일요양병원,311-91-04447,노인요양시설
2020,인천,남동구,스마일요양병원,311-91-04447,의료기관
2020,인천,남동구,신나는예능어린이집,131-80-07255,어린이집
2020,인천,남동구,신원아침도시 A,131-82-66281,실내주차장
2020,인천,남동구,신원아침도시 B,131-82-66281,실내주차장
2020,인천,남동구,쓰리제이PC방,269-19-00896,PC영업시설
2020,인천,남동구,씨티짱,131-81-38565,실내주차장
2020,인천,남동구,아레나PC방,844-09-00475,PC영업시설
2020,인천,남동구,아름다운타워빌딩,131-80-14440,실내주차장
2020,인천,남동구,아이뜰어린이집,131-80-14926,어린이집
